0 0 0 0 0 0 14 14 14 14 14 13 15 9 1 11 11 11 11 11 11 11 7 7 7 7 7 7 7 7 7 7 7 7 7 7 3 3 3 3 3 3 3 3 3 3 3 11 1 10 3 6 6 6 6 6 10 6 10 6 0 0 0 0 0
0 0 0 0 0 0 8 14 12 12 12 12 12 14 11 1 11 11 14 11 11 11 11 11 4 11 4 4 4 4 4 7 5 5 5 5 5 4 2 2 2 2 15 5 5 5 5 11 5 10 5 5 4 5 5 14 10 7 10 4 10 10 10 10 10
14 14 14 14 9 9 9 9 9 9 9 15 15 15 15 9 11 3 3 3 3 3 15 7 7 7 7 1 1 15 7 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 11 5 10 0 0 0 0 15 4 10 4 9 4 0 0 0 0 0
0 15 13 12 12 12 12 12 13 9 9 9 9 1 1 9 9 9 9 11 11 7 6 6 6 1 1 1 1 1 1 1 1 1 1 1 1 4 4 4 4 4 4 4 4 4 4 11 4 10 6 6 0 0 7 10 10 10 10 10 10 10 10 10 10
12 12 12 12 12 10 10 10 12 12 12 12 12 12 12 12 9 9 9 3 7 7 1 7 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 15 7 7 7 7 7 7 7 11 7 10 7 7 7 7 7 0 0 0 0 0 0 0 0 0
11 11 11 11 11 11 11 13 13 13 13 15 12 1 1 1 11 12 11 11 11 11 6 11 6 6 6 6 6 6 6 6 6 6 0 0 0 0 0 0 0 3 3 3 3 3 3 11 3 10 3 3 3 3 3 7 10 7 10 7 0 0 0 0 0
3 10 10 15 8 8 10 8 10 10 10 15 10 1 1 1 14 14 14 14 14 7 7 7 7 7 7 2 2 2 2 2 2 2 2 2 2 15 15 15 2 2 15 15 15 15 15 3 3 11 10 3 3 15 10 10 10 11 5 10 5 10 10 1 0
4 0 0 10 12 12 12 13 13 13 13 13 0 0 1 13 11 11 11 10 10 4 4 4 3 3 3 3 3 3 3 7 7 7 4 7 7 7 7 7 7 7 7 7 6 6 6 6 3 11 10 6 11 10 6 6 10 10 10 11 5 9 5 0 0
10 12 12 13 13 13 12 12 12 14 14 14 14 1 1 1 1 12 12 13 13 13 6 6 6 6 6 4 4 4 4 4 0 0 0 0 0 4 4 4 4 4 15 0 0 0 0 11 0 10 0 0 6 6 6 12 12 12 12 15 12 1 1 10 10
15 15 15 15 15 12 12 12 9 9 9 14 14 15 1 1 1 1 1 15 15 5 5 5 5 5 10 10 5 7 1 1 1 1 1 7 7 7 7 7 7 7 7 7 7 7 7 7 7 11 10 7 7 11 10 11 11 2 11 2 11 12 7 0 0
