7 7 7 7 8 12 12 12 12 9 9 9 15 1 1 1 15 15 15 15 15 15 15 7 15 10 9 9 9 9 9 9 7 2 2 2 4 4 4 4 4 7 7 7 7 7 7 7 4 7 10 10 10 10 10 2 2 9 9 10 2 0 0 0 0
11 11 8 8 8 11 8 8 8 10 8 11 12 12 1 10 10 10 10 10 12 12 12 12 6 8 14 14 14 14 11 11 11 11 11 11 11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7 7 10 7 10 7 10 7 10 10 4 15 12 14
10 0 0 0 0 0 9 9 9 9 9 9 10 1 1 1 12 12 3 12 12 2 2 2 7 12 12 12 0 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 0 8 0 10 0 0 10 0 0 10 10 5 8 10 10
0 11 11 11 11 11 11 11 11 13 13 13 12 13 1 13 13 11 13 13 13 12 12 12 7 9 13 13 13 11 11 11 11 11 11 4 4 4 4 4 4 4 4 4 1 1 1 1 1 6 14 14 10 12 14 10 10 10 10 6 10 10 10 6 10
13 8 0 0 0 0 13 13 13 13 13 10 10 1 1 1 10 8 13 13 1 0 0 7 13 13 13 13 0 0 6 6 15 15 15 15 0 0 0 0 0 0 0 0 6 3 6 6 6 6 10 10 6 10 6 6 10 10 6 6 10 10 10 10 10
13 12 12 12 12 10 10 10 10 10 14 13 13 13 1 10 10 10 10 10 1 1 1 6 10 10 10 10 10 1 1 1 1 1 1 1 1 1 1 1 2 2 2 1 1 1 1 1 1 1 6 8 5 10 6 6 10 1 7 10 10 7 0 0 0
14 9 9 9 9 9 9 9 9 9 9 9 11 11 1 9 1 11 11 11 3 12 12 10 6 10 2 2 2 11 11 6 2 2 2 2 2 2 2 2 2 3 3 3 3 3 2 2 2 2 2 10 11 2 10 10 2 10 2 10 10 5 10 10 10
12 12 12 12 12 13 13 13 10 10 10 10 10 10 1 10 9 9 14 14 14 1 9 9 7 9 8 8 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 6 6 6 1 6 6 6 10 10 7 1 10 6 7 8 9 7 10 5 8 0
0 12 12 9 9 9 9 9 11 10 10 9 9 9 1 9 10 10 10 10 10 10 10 10 7 10 10 10 1 3 3 3 3 3 2 3 2 2 7 7 7 0 0 0 3 3 3 3 3 3 3 10 10 3 10 3 3 10 10 3 10 10 3 10 3
12 14 0 0 0 0 13 13 13 13 13 13 13 1 1 1 8 8 12 12 2 2 2 2 2 7 10 12 12 1 2 2 2 2 2 2 2 2 2 2 2 2 2 1 1 1 1 1 1 1 10 10 1 10 1 1 10 10 1 1 9 1 10 1 0
