13 0 0.9720611865854283 9.60000000 124 4550.55925798
13 1 0.9715121946952344 9.60000000 120 4237.74449348
13 2 0.9763653449305408 9.60000000 121 4138.86362839
13 3 0.9759662444355977 9.60000000 144 4730.79293919
13 4 0.9663574780365483 9.15000000 108 3527.89229441
13 5 0.960032163538363 9.45000000 125 4070.46559572
13 6 0.9706388630888457 9.60000000 118 3929.35162568
13 7 0.9836354860691444 9.30000000 106 3536.76328993
13 8 0.9749905749198515 9.60000000 130 4548.66048074
13 9 0.985603363214132 9.60000000 131 4154.45047140
