13 0 0.9694086230162734 9.30000000 15 527.25540996
13 1 0.9705634534101409 9.45000000 17 600.37920094
13 2 0.9674891975888141 9.45000000 22 767.10242343
13 3 0.955514834107408 9.30000000 17 596.52885604
13 4 0.9607438052669071 8.55000000 17 594.55516553
13 5 0.9720765119472601 9.30000000 15 529.04169798
13 6 0.9704781558427774 9.30000000 19 665.31172085
13 7 0.9524639071221442 9.15000000 15 533.60421586
13 8 0.9533270318797945 9.60000000 17 583.53554749
13 9 0.9663098159946006 9.15000000 16 550.06030202
