13 0 0.9574295173869546 7.80000000 8 132.06937099
13 1 0.9536164132766519 7.95000000 8 135.81108570
13 2 0.9561427262945813 7.80000000 8 136.42314363
13 3 0.951068278045407 8.25000000 9 151.24807334
13 4 0.9579912867084635 7.95000000 7 120.22079706
13 5 0.9567358190155791 7.95000000 8 127.24470305
13 6 0.9505908060889797 7.95000000 7 94.27777600
13 7 0.9526480089987907 8.10000000 8 106.65236425
13 8 0.9605608384128308 7.95000000 9 123.41065764
13 9 0.9605307994051087 7.95000000 9 119.72350860
13 10 0.9519912974758098 7.80000000 8 106.88734221
13 11 0.9580677474760924 7.95000000 9 119.53894162
13 12 0.9580781435564049 7.95000000 9 120.17192769
13 13 0.9586065603886786 7.95000000 8 106.76533437
13 14 0.9512814333984874 7.95000000 7 94.68271470
13 15 0.9500741611055715 8.10000000 8 107.24751043
13 16 0.95274385946734 8.10000000 9 120.04912639
13 17 0.9547461160806809 8.25000000 9 119.61336446
13 18 0.9561559581675065 8.25000000 8 107.25915480
13 19 0.9783649412371624 7.95000000 9 120.00290918
13 20 0.9503654559339296 7.95000000 8 107.35149980
13 21 0.9529831186295781 7.80000000 9 123.33085632
13 22 0.9531847303825324 8.10000000 8 109.54549718
13 23 0.9686638509408881 7.95000000 9 122.82900405
13 24 0.9520214617557365 7.95000000 8 110.08082676
13 25 0.9542840177065001 8.10000000 9 122.72001004
13 26 0.9535540234295468 8.55000000 7 96.94421411
13 27 0.9566527940647154 7.95000000 9 122.68151069
13 28 0.9591098059007399 8.10000000 8 109.79921985
13 29 0.9602517953971934 8.40000000 8 110.18080902
13 30 0.9522616269037566 7.95000000 7 98.67102981
13 31 0.9524902080825096 8.10000000 7 97.63217759
13 32 0.9571052482376231 7.95000000 8 108.68232870
13 33 0.9540061812862883 7.95000000 9 121.12345171
13 34 0.9524243736730832 7.95000000 7 95.72990513
13 35 0.9636632600966125 8.10000000 5 70.27040625
13 36 0.9592950027213883 7.95000000 7 95.83936095
13 37 0.9575494192459575 7.95000000 8 109.09737945
13 38 0.9535758239435134 7.95000000 8 109.00032878
13 39 0.9612766543698742 7.95000000 10 134.60434365
13 40 0.9557424115531818 7.95000000 8 110.62456989
13 41 0.9535266703862714 7.80000000 9 124.37233400
13 42 0.955050734654024 8.25000000 8 109.35290456
13 43 0.9704038476735434 7.95000000 8 109.47406077
13 44 0.9502293256701733 7.95000000 8 109.47999644
13 45 0.9517173894018627 8.10000000 7 96.68507910
13 46 0.9552981665775675 7.95000000 9 122.30952811
13 47 0.9515795837016889 7.80000000 8 109.71985507
13 48 0.9523364528863798 8.10000000 9 124.85406637
13 49 0.9506476581979367 7.80000000 9 124.13453794
13 50 0.9658936739981918 8.10000000 8 109.34231830
13 51 0.9528078634565993 8.10000000 8 108.87638879
13 52 0.9566364195181473 7.95000000 8 108.88080478
13 53 0.9552905543280077 7.95000000 8 109.00324845
13 54 0.9521745914390611 8.10000000 8 108.74240136
13 55 0.9525027440977769 8.55000000 8 109.12848067
13 56 0.9539403560376085 7.80000000 8 111.12543178
13 57 0.9543939158987449 8.25000000 6 85.06753874
13 58 0.9637149644592907 7.95000000 7 98.32850432
13 59 0.9525459963870588 7.95000000 9 122.61463356
13 60 0.9599845240061241 7.95000000 7 96.68402100
13 61 0.9509637436500459 7.95000000 8 109.00419641
13 62 0.9502662085952798 8.25000000 8 109.07798910
13 63 0.9527492837940217 8.10000000 8 109.17485690
13 64 0.9528934463687995 7.95000000 8 109.63863826
13 65 0.9559684536304797 7.80000000 8 109.03918028
13 66 0.9504894684092532 7.95000000 8 110.93817973
13 67 0.9556215484460766 7.95000000 8 109.48772478
13 68 0.9698256261578754 8.10000000 7 96.39310813
13 69 0.9570623447145072 7.95000000 9 121.93906021
13 70 0.9621217180595851 8.40000000 8 108.65725660
13 71 0.9596218552050939 7.80000000 8 108.64099550
13 72 0.954671207264978 8.10000000 7 97.09599710
13 73 0.9533561518749858 7.95000000 8 110.69861293
13 74 0.9509130148344722 7.80000000 9 126.10228777
13 75 0.9546275210794541 8.40000000 5 72.04524255
13 76 0.9539647708264365 7.95000000 8 110.35751867
13 77 0.9502922192615303 7.95000000 7 95.67282104
13 78 0.9632211122347052 8.25000000 8 108.79493952
13 79 0.958114187624683 7.95000000 7 95.90634799
13 80 0.9534914619034677 7.95000000 8 108.59508443
13 81 0.954049911987122 7.95000000 8 108.42028594
13 82 0.9533539087825791 8.25000000 6 83.50657582
13 83 0.9647699983765945 7.95000000 9 122.33992338
13 84 0.957225549760864 7.80000000 7 96.51881099
13 85 0.9524923130051024 8.10000000 8 109.13326502
13 86 0.9503664184570423 8.10000000 8 109.33887601
13 87 0.9525538881010884 8.10000000 8 109.69334936
13 88 0.9627775924116283 7.95000000 9 121.78927255
13 89 0.9548934795227508 7.95000000 7 96.05322719
13 90 0.9507903962087606 7.80000000 9 122.30851102
13 91 0.9502511589988912 7.80000000 9 122.22461343
13 92 0.951655129698813 7.95000000 8 108.97292519
13 93 0.9599583352923887 7.80000000 9 121.73398376
13 94 0.9587183502378294 9.30000000 9 121.74870229
13 95 0.9532765019262031 7.95000000 8 109.05947852
13 96 0.9596494165518551 7.95000000 8 109.16369057
13 97 0.9591016746472153 8.40000000 7 96.15629578
13 98 0.9537817063744276 8.25000000 7 95.69389486
13 99 0.9556529760054095 7.95000000 8 104.00629663
