10 10 10 13 13 13 8 8 8 8 8 8 14 1 1 1 1 14 14 10 14 14 14 14 4 11 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 11 5 10 7 7 7 7 7 9 9 9 9 9 9 9 9 9 9
10 11 13 13 13 10 10 10 10 10 13 13 1 1 1 13 13 1 13 2 10 10 5 5 11 11 4 4 4 6 15 15 15 15 15 15 1 1 15 15 15 1 1 5 15 15 11 4 4 10 15 15 6 6 6 6 10 10 6 10 0 10 6 6 10
11 14 8 8 8 8 10 8 8 8 8 13 13 13 1 11 13 13 13 2 12 12 12 12 12 3 3 4 4 4 4 4 4 15 15 15 4 6 6 6 6 6 6 6 6 6 6 4 11 7 10 15 7 7 7 14 10 0 10 15 8 10 13 0 0
12 9 9 9 10 12 12 12 12 12 12 12 12 12 1 1 14 14 14 14 14 6 6 14 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 3 0 0 11 0 10 5 5 5 5 14 12 14 14 12 5 14 10 10 6
7 7 7 15 15 15 15 15 10 10 10 10 10 10 10 1 10 10 10 10 13 13 7 7 7 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 5 5 5 7 7 7 7 11 3 10 4 1 1 7 12 10 10 10 10 10 10 10 3
12 12 12 9 9 15 15 15 15 8 8 8 8 8 1 1 1 1 15 8 9 9 6 6 6 6 6 6 6 6 1 1 1 1 1 1 1 1 1 1 1 1 1 1 5 5 5 11 0 10 6 6 6 6 14 14 10 14 10 5 0 0 0 0 0
9 9 9 9 9 10 12 8 8 8 8 14 14 14 1 1 1 9 9 14 14 14 14 7 14 11 2 3 3 3 3 3 3 3 3 3 3 3 3 3 3 2 2 2 2 2 5 11 5 10 5 5 5 5 5 5 12 5 10 10 5 10 10 10 10
8 8 12 12 12 10 12 12 12 12 12 12 12 12 1 1 1 12 12 12 8 8 8 8 7 11 2 2 2 2 2 2 2 2 2 2 0 0 0 0 0 0 0 0 0 0 0 11 5 10 6 6 6 2 2 2 10 2 10 2 0 0 0 0 0
9 13 14 14 9 12 12 12 12 12 12 14 1 1 1 1 1 1 0 0 12 3 3 3 5 5 5 5 5 4 15 15 15 15 15 15 5 0 1 15 15 15 1 1 15 15 15 15 11 0 10 2 2 2 6 13 10 10 10 10 10 10 1 10 10
9 13 13 13 13 13 10 10 10 13 13 13 1 1 1 13 13 1 0 0 10 10 5 5 5 5 5 5 5 5 15 15 15 15 15 15 5 5 15 15 5 5 5 5 5 5 5 11 5 10 6 6 6 6 6 6 5 10 6 5 5 10 6 6 5
