10 10 10 15 10 10 10 10 10 8 8 15 10 10 1 13 13 13 13 13 13 4 4 4 13 13 4 4 4 3 3 3 3 3 3 3 3 3 3 1 1 1 1 1 6 6 6 6 6 11 10 3 3 3 10 10 3 10 3 3 10 3 10 3 3
0 15 14 14 14 14 14 14 14 14 9 14 9 1 1 1 1 1 15 3 3 3 3 5 5 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 2 2 2 2 2 2 2 11 1 10 2 2 2 2 2 0 0 0 0 0 0 0 0 0 0
11 11 11 11 11 11 15 8 8 8 8 11 11 11 11 11 1 0 0 15 15 15 15 4 4 4 7 7 7 7 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 15 15 11 10 15 15 7 11 8 8 10 0 0 11 11 7 7
15 9 9 9 9 13 11 11 11 11 11 15 14 14 1 14 8 10 9 9 9 11 11 7 9 9 9 9 9 7 7 7 4 15 15 15 15 5 15 15 15 15 5 5 5 4 4 4 11 4 10 4 4 4 4 4 0 0 0 0 0 0 0 0 0
12 12 8 8 8 8 10 10 15 15 8 8 8 8 11 11 11 3 3 3 3 7 7 7 7 7 2 2 2 2 2 3 3 3 3 3 5 5 5 5 5 7 7 1 1 1 1 7 7 7 10 10 10 10 10 7 1 10 10 10 1 0 0 0 0
0 15 14 8 8 8 8 9 9 9 9 9 9 9 1 1 1 15 3 3 3 12 12 6 12 12 13 4 4 4 3 2 2 2 2 2 5 5 5 5 5 2 2 2 2 2 5 5 5 11 10 4 4 4 4 10 5 10 5 10 5 10 10 3 9
9 9 10 10 10 10 12 15 10 15 12 12 14 14 14 14 14 3 3 3 3 3 3 5 5 5 5 5 5 5 5 5 5 5 5 5 2 5 5 5 5 5 5 4 4 4 4 4 4 4 10 10 14 10 4 4 10 10 7 7 7 10 7 10 7
15 15 10 10 10 10 10 10 10 8 8 8 8 1 1 1 1 14 14 2 2 2 2 7 7 7 0 0 0 0 0 0 0 0 4 4 4 15 15 15 15 15 15 15 15 15 15 15 11 7 10 15 15 3 3 3 0 0 0 0 0 0 0 0 0
10 9 12 12 12 11 12 12 12 12 12 9 9 9 1 1 1 0 15 3 0 6 6 6 6 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 2 7 7 1 1 11 10 1 11 10 7 7 14 11 11 14 0 0 11 6 14 11
10 10 10 11 15 14 14 14 14 14 14 13 15 14 1 14 14 13 13 13 13 3 7 7 7 7 7 7 7 7 7 7 7 1 1 1 1 15 15 15 15 15 7 7 7 7 7 7 7 11 15 10 4 4 4 4 10 12 15 10 10 10 10 2 0
