20 0 0.9909290994215728 12.90000000 32 10.50917530 0.89124546
20 1 0.9903505429654884 12.00000000 21 6.38131595 0.85686814
20 2 0.990106341745877 12.75000000 31 9.48229885 0.88961359
20 3 0.9911235061853049 11.70000000 25 7.59222484 0.90016927
20 4 0.9909459908113073 14.70000000 33 9.94670129 0.90940547
20 5 0.9923925282575715 14.40000000 39 11.96778631 0.89153413
20 6 0.9902155177488201 13.20000000 41 12.49542642 0.91168813
20 7 0.9806759798258972 13.95000000 33 10.05855584 0.90058763
20 8 0.9900333021988699 13.65000000 29 9.23579526 0.89411799
20 9 0.9916860458086328 12.00000000 26 8.86517191 0.87310078
20 10 0.9902484815599044 13.50000000 27 9.03047371 0.89053067
20 11 0.9845855414698697 13.35000000 29 8.84540439 0.88523888
20 12 0.9910644494993726 12.00000000 27 8.24980783 0.88709801
20 13 0.9902642875119824 13.50000000 27 8.23458624 0.87546423
20 14 0.9911132694444588 12.00000000 29 8.77193880 0.89170543
20 15 0.9917222541257543 13.80000000 31 9.59135818 0.90530711
20 16 0.9861141903195653 13.05000000 43 13.17503500 0.93393652
20 17 0.9917679379201214 13.80000000 27 8.10435915 0.88803344
20 18 0.9901725511316881 14.10000000 34 10.51643085 0.89170852
20 19 0.9900543810754028 12.60000000 24 7.16373277 0.88242591
20 20 0.9909389034023667 11.70000000 26 7.94908524 0.86578396
20 21 0.9849674889807356 12.75000000 31 9.24964261 0.89473289
20 22 0.9910105346072 13.50000000 32 9.60685015 0.91644425
20 23 0.9903116050534932 14.25000000 38 11.56447172 0.92738340
20 24 0.9902805558730643 12.75000000 31 9.63436270 0.88757742
20 25 0.9907945498465456 13.65000000 34 10.65825987 0.88651662
20 26 0.9901379673773057 14.40000000 31 10.65004921 0.88388122
20 27 0.9903784024856608 12.45000000 28 9.38301992 0.90511260
20 28 0.9915352283105849 12.45000000 26 8.72188425 0.90176234
20 29 0.9901575537172954 13.95000000 28 9.52313972 0.90361304
20 30 0.9908962765561448 11.70000000 28 9.36079073 0.88501304
20 31 0.990428411865208 14.40000000 33 10.99204445 0.89513110
20 32 0.9913312396818391 11.70000000 25 8.39616728 0.88982765
20 33 0.9825223986658729 14.70000000 113 40.43123507 0.90169081
20 34 0.9906899723676272 13.20000000 28 8.65304971 0.88412664
20 35 0.9904341422269334 14.70000000 35 10.84048462 0.89348136
20 36 0.9903525809677927 13.20000000 28 8.64860892 0.89198856
20 37 0.9906754631672429 12.90000000 31 9.54760098 0.88296465
20 38 0.9904339210394015 12.30000000 24 7.50842261 0.86812236
20 39 0.9900310299122766 11.85000000 28 8.60637164 0.89938106
20 40 0.9909117951922999 14.10000000 35 10.51004052 0.90189912
20 41 0.9912090050730815 12.90000000 33 10.03302479 0.87814465
20 42 0.9903742817627385 12.00000000 29 8.76384449 0.91037093
20 43 0.9903930085071546 13.80000000 22 6.58927393 0.85951003
20 44 0.9900551250060131 11.70000000 33 10.24433756 0.87580649
20 45 0.9902958581179152 11.70000000 25 7.54860449 0.87658910
20 46 0.9906322577608132 11.85000000 26 8.11744094 0.88356528
20 47 0.9886914570422378 11.70000000 110 45.56450748 0.94778781
20 48 0.9912718782484156 11.70000000 28 8.59732008 0.87343516
20 49 0.9900769724370566 14.85000000 33 10.36846185 0.90942774
20 50 0.9889689872440051 14.25000000 47 14.49768186 0.91167401
20 51 0.9901443764317502 12.30000000 22 6.60976076 0.88936503
20 52 0.9907272959877608 11.70000000 31 9.42870688 0.90483308
20 53 0.9910353946236062 12.30000000 29 8.77614665 0.88171814
20 54 0.9907785990486047 14.40000000 26 7.79679704 0.88777717
20 55 0.9900900253116123 11.70000000 28 8.93902612 0.92041476
20 56 0.9903052429198043 11.85000000 29 9.41485167 0.90213877
20 57 0.9901807087671675 13.50000000 34 10.54907417 0.88929240
20 58 0.9900916185972333 12.75000000 36 10.98282242 0.91650914
20 59 0.9904303407621398 14.55000000 45 14.77744150 0.90347481
20 60 0.9901627685834009 11.85000000 26 8.13466907 0.90342606
20 61 0.9910518268466687 11.85000000 29 8.89845943 0.87365807
20 62 0.9903688190909277 11.85000000 31 9.26390266 0.90082839
20 63 0.9901758731944648 13.95000000 28 8.45593929 0.89420702
20 64 0.9902339454824955 13.35000000 26 7.82136083 0.90096954
20 65 0.991067365335258 11.85000000 22 6.66421580 0.87955578
20 66 0.9914138407443658 12.75000000 28 8.54031157 0.86769754
20 67 0.981821575819874 11.70000000 37 11.40080667 0.91867720
20 68 0.9903316454739122 14.25000000 32 9.88812160 0.86800222
20 69 0.9900966765671871 13.20000000 35 10.69663787 0.90339351
20 70 0.9907105000091394 13.20000000 36 11.62521887 0.89467156
20 71 0.9911170883582469 13.65000000 30 9.08457351 0.87512439
20 72 0.9911116422469295 12.30000000 29 9.15964222 0.89118730
20 73 0.9904223100747346 11.70000000 30 9.11835718 0.91475483
20 74 0.9904322565543924 13.50000000 26 7.91994071 0.89141865
20 75 0.9906185357479651 13.20000000 27 8.19281602 0.89705931
20 76 0.9819147861310947 14.25000000 27 8.24875188 0.89979303
20 77 0.9901880946549086 11.70000000 31 9.23821735 0.89793062
20 78 0.990795656943777 14.85000000 31 9.28623176 0.90071675
20 79 0.990313599437341 11.85000000 26 7.85738468 0.89777523
20 80 0.9902845848662729 13.05000000 35 10.74525046 0.91862764
20 81 0.9903315851909773 12.30000000 29 9.00003672 0.89685148
20 82 0.9901405502243388 11.70000000 31 9.70982838 0.89255366
20 83 0.9900494410377211 11.85000000 30 9.32056999 0.91292620
20 84 0.9901654933337598 13.20000000 33 10.72297215 0.87376451
20 85 0.9910025489783937 12.75000000 34 10.70536017 0.88834672
20 86 0.9903912681971634 14.10000000 29 8.78998685 0.90841081
20 87 0.9901469072113435 14.55000000 41 12.89900112 0.89643667
20 88 0.9914819390008779 14.25000000 38 11.60815167 0.88975744
20 89 0.9906258125798368 12.30000000 28 8.58850980 0.88649126
20 90 0.9902677455323512 13.95000000 33 9.97853494 0.90420619
20 91 0.990168910209894 13.65000000 33 9.79213834 0.89525034
20 92 0.991307232951406 13.50000000 29 8.66500902 0.89563088
20 93 0.9911770265126573 13.20000000 31 9.22401333 0.91727196
20 94 0.9903256498370945 11.70000000 24 7.24335742 0.88904695
20 95 0.9907618649671072 11.70000000 28 8.57329130 0.88230628
20 96 0.9912661719481147 11.70000000 24 7.08988571 0.89834859
20 97 0.9907925660006593 13.95000000 30 8.91346884 0.88473467
20 98 0.9905871683657267 12.00000000 24 7.14396453 0.87339487
20 99 0.9833961646018313 13.95000000 31 9.81357026 0.88872081
