0 0 13 12 8 8 8 8 8 8 8 8 8 11 1 10 10 14 14 14 14 14 14 4 4 4 4 4 4 4 4 7 7 7 7 7 7 7 7 7 7 0 0 0 15 15 2 2 2 11 10 0 0 0 9 12 10 10 7 10 7 10 10 7 10
0 0 0 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 3 11 11 11 11 11 3 1 1 1 1 1 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 11 10 15 1 1 1 10 3 10 3 10 3 10 10 3 3
11 11 11 11 11 11 11 11 11 11 11 10 10 10 10 10 10 10 8 3 12 8 5 7 7 7 5 5 5 5 5 2 2 2 2 2 2 2 2 2 2 2 1 2 2 2 15 15 11 15 10 1 1 1 1 1 8 10 1 1 8 10 13 8 8
9 9 8 8 8 8 10 10 8 10 11 11 11 11 1 11 15 10 10 12 12 12 12 12 13 6 3 3 4 4 4 1 1 1 1 1 4 4 4 4 4 0 0 0 0 0 0 0 11 6 10 0 0 0 0 0 10 0 10 0 10 0 10 0 10
11 11 0 0 13 8 13 8 11 11 11 11 11 11 11 11 11 11 12 2 12 11 11 11 11 7 11 2 2 2 2 2 2 2 2 2 2 2 2 2 2 7 7 7 7 7 7 7 7 0 10 10 10 0 10 10 1 1 0 10 1 10 10 10 10
7 7 10 10 10 11 8 11 11 10 10 15 13 10 10 10 10 13 13 9 9 7 7 7 7 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 0 1 1 1 1 4 15 15 15 11 10 4 4 4 10 10 10 10 10 4 10 10 10 4 10
7 9 9 11 7 14 14 14 14 14 14 14 10 10 10 10 12 12 3 13 13 13 11 6 6 6 6 6 6 6 7 6 6 6 6 6 4 15 15 15 15 15 15 15 15 15 15 15 15 11 10 15 0 0 11 10 11 10 15 11 9 5 9 5 9
7 7 11 11 11 10 15 15 8 8 10 10 10 10 10 13 13 3 3 3 3 4 4 4 15 13 8 8 8 5 5 3 1 1 1 1 1 1 1 1 1 1 1 1 1 1 5 5 5 11 10 1 1 1 11 10 1 10 1 10 1 1 10 1 1
7 11 11 11 11 11 11 11 11 12 12 12 12 12 12 9 13 3 3 3 3 3 3 1 1 1 4 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 7 11 10 7 3 3 10 11 11 10 11 10 3 3 10 3 10
0 0 10 10 10 10 10 10 10 10 10 10 10 10 12 15 12 12 2 12 12 5 5 5 5 5 1 1 1 1 1 6 6 6 6 6 6 6 6 6 6 0 0 0 0 0 1 1 1 1 14 7 10 10 10 7 10 10 0 10 10 5 10 5 5
