# # Results obtained with Prioritized Replay . CPU time: 5265.236519813538
0.00298301  63.00000000  0.00298301  65.00000000  0.01290752  0.00000000
0.05810741  63.00000000  0.05810741  65.00000000  0.17518922  0.00000000
0.00392035  63.00000000  0.00392035  65.00000000  0.00330342  0.00000000
0.00296661  62.00000000  0.00293791  65.00000000  0.01936631  0.00000000
0.00164217  59.00000000  0.00123506  65.00000000  0.01513495  0.00000000
0.02707633  63.00000000  0.02707633  65.00000000  0.13858530  0.00000000
0.00441624  52.00000000  0.00076337  65.00000000  0.02275282  0.00000000
0.00195759  60.00000000  0.00168256  65.00000000  0.00706554  0.00030000
0.00171405  63.00000000  0.00171405  65.00000000  0.00257830  0.00160000
0.00090947  55.00000000  0.00060234  65.00000000  0.00388968  0.00290000
0.00113523  62.00000000  0.00096945  65.00000000  0.00196785  0.00420000
0.00431598  58.00000000  0.00077590  65.00000000  0.01518416  0.00550000
0.02811063  63.00000000  0.02811063  65.00000000  0.06484342  0.00680000
0.00063382  63.00000000  0.00063382  65.00000000  0.00333355  0.00810000
0.00789498  60.00000000  0.00656244  65.00000000  0.03868250  0.00940000
0.00164099  63.00000000  0.00164099  65.00000000  0.00346746  0.01070000
0.00512984  63.00000000  0.00512984  65.00000000  0.01827054  0.01200000
0.00579393  48.00000000  0.00532452  65.00000000  0.05051300  0.01330000
0.00411718  59.00000000  0.00367709  65.00000000  0.01970621  0.01460000
0.02398457  63.00000000  0.02398457  65.00000000  0.07108197  0.01590000
0.05886661  52.00000000  0.00169442  65.00000000  0.34816489  0.01720000
0.00279222  63.00000000  0.00279222  65.00000000  0.00839742  0.01850000
0.00016910  58.00000000  0.00008769  65.00000000  0.00204010  0.01980000
0.00181654  56.00000000  0.00160255  65.00000000  0.00956657  0.02110000
0.00485257  57.00000000  0.00424392  65.00000000  0.02188780  0.02240000
0.03595818  63.00000000  0.03595818  65.00000000  0.06821332  0.02370000
0.00311209  51.00000000  0.00074822  65.00000000  0.01232741  0.02500000
0.00488140  59.00000000  0.00277342  65.00000000  0.01636660  0.02630000
0.00393918  45.00000000  0.00078102  65.00000000  0.05000204  0.02760000
0.04378810  63.00000000  0.04378810  65.00000000  0.04113417  0.02890000
0.00048535  61.00000000  0.00013985  65.00000000  0.00214158  0.03020000
0.00170532  55.00000000  0.00049317  65.00000000  0.00769046  0.03150000
0.00632663  62.00000000  0.00623614  65.00000000  0.03944606  0.03280000
0.00448835  63.00000000  0.00448835  65.00000000  0.03057517  0.03410000
0.00485909  55.00000000  0.00090109  65.00000000  0.02799477  0.03540000
0.00557389  52.00000000  0.00413832  65.00000000  0.04666621  0.03670000
0.00429478  63.00000000  0.00429478  65.00000000  0.01641545  0.03800000
0.00059314  63.00000000  0.00059314  65.00000000  0.00220497  0.03930000
0.00039697  58.00000000  0.00015432  65.00000000  0.00440689  0.04060000
0.00900394  62.00000000  0.00889834  65.00000000  0.07717933  0.04190000
0.00448633  61.00000000  0.00230678  65.00000000  0.01637383  0.04320000
0.01403398  55.00000000  0.00528322  65.00000000  0.07752341  0.04450000
0.00003338  62.00000000  0.00002554  65.00000000  0.00053131  0.04580000
0.00968747  63.00000000  0.00968747  65.00000000  0.08156668  0.04710000
0.00289442  57.00000000  0.00166857  65.00000000  0.01507968  0.04840000
0.01380521  55.00000000  0.01197434  65.00000000  0.08815569  0.04970000
0.00554779  63.00000000  0.00554779  65.00000000  0.00478421  0.05100000
0.13509018  61.00000000  0.05000785  65.00000000  0.34291491  0.05230000
0.02204159  59.00000000  0.01322715  65.00000000  0.17719910  0.05360000
0.00018502  40.00000000  0.00008419  65.00000000  0.00226342  0.05490000
0.00839600  61.00000000  0.00434158  65.00000000  0.04112987  0.05620000
0.00207206  61.00000000  0.00098815  65.00000000  0.01036959  0.05750000
0.00886448  63.00000000  0.00886448  65.00000000  0.00995967  0.05880000
0.00042528  45.00000000  0.00032352  65.00000000  0.00281662  0.06010000
0.00116011  61.00000000  0.00088184  65.00000000  0.01053555  0.06140000
0.00631367  55.00000000  0.00005340  65.00000000  0.05081685  0.06270000
0.01487864  63.00000000  0.01487864  65.00000000  0.05529349  0.06400000
0.00204652  58.00000000  0.00187257  65.00000000  0.00662716  0.06530000
0.03721979  63.00000000  0.03721979  65.00000000  0.07290710  0.06660000
0.00096625  57.00000000  0.00033371  65.00000000  0.00419370  0.06790000
0.04881975  63.00000000  0.04881975  65.00000000  0.28411723  0.06920000
0.00129524  58.00000000  0.00054104  65.00000000  0.00745519  0.07050000
0.00193369  60.00000000  0.00186697  65.00000000  0.00708203  0.07180000
0.00950421  58.00000000  0.00140580  65.00000000  0.05075699  0.07310000
0.00064286  55.00000000  0.00047868  65.00000000  0.00943403  0.07440000
0.03889524  62.00000000  0.03037155  65.00000000  0.06725025  0.07570000
0.00031305  62.00000000  0.00031066  65.00000000  0.00432294  0.07700000
0.00090184  47.00000000  0.00068785  65.00000000  0.01007343  0.07830000
0.00047033  43.00000000  0.00025963  65.00000000  0.00685937  0.07960000
0.00673844  62.00000000  0.00633033  65.00000000  0.01709904  0.08090000
0.00090153  62.00000000  0.00089349  65.00000000  0.00392839  0.08220000
0.00165717  50.00000000  0.00108461  65.00000000  0.01142902  0.08350000
0.00137494  63.00000000  0.00137494  65.00000000  0.00697263  0.08480000
0.00407604  57.00000000  0.00282492  65.00000000  0.03099413  0.08610000
0.01328644  53.00000000  0.01082783  65.00000000  0.06803830  0.08740000
0.01139507  63.00000000  0.01139507  65.00000000  0.01059516  0.08870000
0.00218069  62.00000000  0.00214342  65.00000000  0.00591922  0.09000000
0.00176292  63.00000000  0.00176292  65.00000000  0.00608472  0.09130000
0.00047038  63.00000000  0.00047038  65.00000000  0.00287655  0.09260000
0.00758383  63.00000000  0.00758383  65.00000000  0.03800548  0.09390000
0.00823312  63.00000000  0.00823312  65.00000000  0.02118300  0.09520000
0.00211442  49.00000000  0.00165892  65.00000000  0.01903115  0.09650000
0.07746169  63.00000000  0.07746169  65.00000000  0.15793627  0.09780000
0.00172400  63.00000000  0.00172400  65.00000000  0.00480183  0.09910000
0.00024594  55.00000000  0.00006618  65.00000000  0.00263802  0.10040000
0.01183556  62.00000000  0.01182176  65.00000000  0.06037152  0.10170000
0.00456034  52.00000000  0.00294349  65.00000000  0.02870553  0.10300000
0.01049636  62.00000000  0.00942262  65.00000000  0.08656014  0.10430000
0.00166948  63.00000000  0.00166948  65.00000000  0.00376124  0.10560000
0.00019066  58.00000000  0.00012508  65.00000000  0.00192353  0.10690000
0.06893080  62.00000000  0.06868604  65.00000000  0.44146768  0.10820000
