10 10 10 10 10 10 10 10 10 13 13 13 13 8 8 8 8 8 2 2 2 1 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 11 2 10 5 5 5 5 5 5 8 10 5 5 8 10 5 5 5
7 7 13 13 13 13 10 10 10 10 10 15 15 15 11 11 11 11 11 11 11 6 6 6 6 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 11 6 10 15 6 1 1 1 1 10 1 10 1 10 10 10 10 10
4 13 13 8 8 13 13 13 13 13 13 10 12 12 12 12 12 8 9 9 9 9 7 9 9 9 9 9 3 3 3 3 3 3 3 3 3 5 5 5 5 5 6 6 6 2 2 2 11 7 10 2 2 2 2 2 9 2 10 7 7 10 2 2 2
15 15 6 6 6 6 6 15 15 15 12 12 12 12 12 12 12 12 12 12 12 12 8 9 9 9 11 7 7 7 7 7 7 7 7 1 7 7 7 7 7 7 7 7 7 7 1 1 1 1 2 2 11 0 10 2 1 1 1 1 0 0 0 0 0
14 14 14 14 10 10 10 10 9 9 9 13 10 8 8 14 13 2 2 2 2 2 7 7 7 7 6 6 6 6 6 2 2 2 2 2 2 2 2 2 2 7 7 7 7 7 3 3 11 3 10 5 5 5 5 9 10 5 10 5 9 9 9 9 9
14 14 14 14 14 10 14 14 14 9 9 15 15 15 9 9 9 9 2 2 15 15 7 6 6 6 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 3 11 7 10 4 4 4 4 4 12 9 9 9 9 9 3 9 9
14 12 12 14 12 12 12 10 10 10 10 10 10 11 11 12 12 12 3 12 12 3 3 7 7 7 7 5 5 5 5 5 5 5 5 5 5 5 5 5 5 6 6 5 5 5 5 5 11 4 10 5 5 5 5 5 8 10 3 8 10 4 9 9 9
12 9 9 9 9 14 14 14 14 14 14 12 12 13 13 13 10 10 10 0 3 11 7 7 7 15 2 2 2 2 2 2 2 2 2 2 7 7 7 0 0 7 7 7 5 5 5 5 11 5 10 6 6 6 6 6 9 9 9 9 9 9 9 9 9
9 13 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 11 11 11 7 11 11 11 3 3 1 1 1 1 1 1 1 1 4 4 4 4 4 3 3 3 3 3 3 3 11 3 10 3 3 3 3 3 10 10 10 10 10 10 10 3 10
9 9 9 9 9 10 10 10 9 9 9 15 15 15 14 9 2 2 2 2 15 15 7 7 7 7 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 11 4 10 1 1 1 1 1 0 0 0 0 0 0 0 0 0
