15 15 15 13 13 10 13 13 13 13 13 12 12 12 12 8 14 3 3 3 3 14 14 14 14 14 11 11 11 3 3 3 3 3 0 0 4 4 4 4 4 0 0 0 0 0 15 15 11 10 11 10 3 3 3 3 10 10 10 10 10 9 9 9 9
13 13 13 13 12 12 10 10 10 10 10 10 10 10 10 10 10 10 3 3 3 3 11 11 11 11 11 11 11 3 3 3 3 3 0 0 0 0 0 1 4 4 4 4 1 1 1 11 6 10 6 6 6 6 6 10 10 10 10 9 9 9 9 9 9
15 13 15 15 13 13 13 13 13 13 13 13 13 13 1 13 13 13 13 13 13 13 13 13 7 13 7 7 7 3 3 3 3 7 5 5 5 5 5 4 4 4 4 4 4 4 4 4 11 10 11 10 4 4 4 4 10 10 10 4 10 4 10 4 10
15 15 10 10 10 10 10 10 10 10 10 10 10 10 9 9 0 0 0 0 0 0 0 7 11 11 0 0 0 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 1 1 1 1 1 11 10 11 10 1 1 11 10 5 5 10 10 10 10 10 10
15 15 15 15 15 15 15 15 15 11 11 15 15 14 15 15 11 12 12 12 11 11 6 6 6 6 0 0 0 0 0 1 1 1 1 1 1 15 15 15 15 15 15 6 6 6 6 6 6 6 10 10 10 5 10 10 5 5 5 10 5 10 5 10 5
13 13 13 13 13 13 12 12 12 12 12 9 9 9 9 1 9 9 9 9 9 13 1 1 7 13 11 11 2 2 2 2 2 2 2 4 2 2 2 2 2 2 2 2 2 2 2 2 2 11 5 10 2 2 13 3 10 10 10 10 10 10 5 0 0
0 0 12 12 12 12 12 12 12 12 12 12 12 12 9 12 12 3 3 3 3 11 11 11 11 11 11 11 1 1 1 1 4 4 4 4 4 4 4 6 6 6 6 1 0 0 0 0 11 0 10 5 5 5 5 8 8 10 5 10 10 10 10 10 10
14 14 14 14 10 10 10 10 10 10 10 10 10 10 12 12 12 12 11 3 9 3 3 11 5 3 3 3 3 7 7 6 15 7 6 6 6 6 6 15 5 5 5 5 6 6 6 6 5 11 10 2 11 10 11 10 3 3 3 10 3 10 3 3 10
14 14 14 14 14 14 14 14 14 14 14 12 12 14 9 13 13 13 2 13 13 13 2 2 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 0 0 0 0 0 0 15 0 15 15 0 11 10 3 3 10 10 10 3 11 0 10 11 11 11 0
0 9 9 9 9 9 9 9 9 9 9 12 12 8 9 9 9 9 3 9 9 9 9 11 11 11 7 7 7 3 3 3 4 4 4 4 4 4 4 6 6 6 6 6 6 6 6 6 6 10 10 10 2 10 10 2 2 2 0 10 2 2 0 10 1
