# # Results obtained with Prioritized Replay . CPU time: 5676.569081068039
0.00357097  61.00000000  0.00280845  65.00000000  0.01654044  0.00000000
0.07497125  63.00000000  0.07497125  65.00000000  0.20862646  0.00000000
0.04495405  63.00000000  0.04495405  65.00000000  0.09838979  0.00000000
0.02711601  60.00000000  0.01998033  65.00000000  0.08766354  0.00000000
0.00090318  63.00000000  0.00090318  65.00000000  0.00267839  0.00000000
0.00169415  48.00000000  0.00156389  65.00000000  0.01535544  0.00000000
0.03739071  63.00000000  0.03739071  65.00000000  0.09885544  0.00000000
0.02167271  63.00000000  0.02167271  65.00000000  0.06674454  0.00030000
0.04219623  59.00000000  0.02601030  65.00000000  0.10391172  0.00160000
0.02730497  63.00000000  0.02730497  65.00000000  0.15917891  0.00290000
0.00020773  56.00000000  0.00010570  65.00000000  0.00094016  0.00420000
0.00118530  58.00000000  0.00002694  65.00000000  0.00779964  0.00550000
0.00552418  63.00000000  0.00552418  65.00000000  0.02310449  0.00680000
0.01018851  58.00000000  0.00105333  65.00000000  0.03668053  0.00810000
0.01372624  63.00000000  0.01372624  65.00000000  0.06111123  0.00940000
0.03628920  61.00000000  0.01750387  65.00000000  0.24603679  0.01070000
0.00436686  54.00000000  0.00206679  65.00000000  0.03356762  0.01200000
0.00007183  63.00000000  0.00007183  65.00000000  0.00033602  0.01330000
0.00003778  62.00000000  0.00001497  65.00000000  0.00010453  0.01460000
0.00212990  63.00000000  0.00212990  65.00000000  0.00768314  0.01590000
0.00284228  63.00000000  0.00284228  65.00000000  0.01071077  0.01720000
0.00806712  63.00000000  0.00806712  65.00000000  0.02474788  0.01850000
0.00779714  63.00000000  0.00779714  65.00000000  0.02496834  0.01980000
0.01152446  55.00000000  0.00652887  65.00000000  0.16323709  0.02110000
0.04723073  61.00000000  0.02109344  65.00000000  0.23825643  0.02240000
0.02056368  62.00000000  0.00920755  65.00000000  0.06925304  0.02370000
0.00190937  62.00000000  0.00086538  65.00000000  0.00241723  0.02500000
0.00252469  58.00000000  0.00106021  65.00000000  0.01687476  0.02630000
0.00438246  55.00000000  0.00312543  65.00000000  0.03287681  0.02760000
0.04911608  63.00000000  0.04911608  65.00000000  0.09728669  0.02890000
0.00042687  63.00000000  0.00042687  65.00000000  0.00166953  0.03020000
